"ID" "Gene"
"A_06_P6527" "YOR165W"
"A_06_P6512" "YOR150W"
"A_06_P5384" "YML094W"
"A_06_P5386" "YML094C-A"
"A_06_P2015" "YDR030C"
"A_06_P6921" "YPL162C"
"A_06_P4030" "YJL009W"
"A_06_P1042" "YAL020C"
"A_06_P2733" "YER100W"
"A_06_P2362" "YDR370C"
"A_06_P4659" "YKR022C"
"A_06_P3941" "YIL142W"
"A_06_P3474" "YGR253C"
"A_06_P6711" "YOR347C"
"A_06_P5878" "YNL107W"
"A_06_P3632" "YHR059W"
"A_06_P3957" "YIL158W"
"A_06_P4559" "YKL147C"
"A_06_P2954" "YFR056C"
"A_06_P1270" "YBR023C"
"A_06_P6539" "YOR177C"
"A_06_P6551" "YOR189W"
"A_06_P3228" "YGR008C"
"A_06_P1458" "YBR205W"
"A_06_P3447" "TC20302"
"A_06_P3127" "YGL172W"
"A_06_P4954" "YLR141W"
"A_06_P1076" "YAL051W"
"A_06_P4961" "YLR148W"
"A_06_P5655" "YMR216C"
"A_06_P1962" "YDL227C"
"A_06_P1819" "YDL089W"
"A_06_P6360" "YOL166C"
"A_06_P4913" "YLR100W"
"A_06_P6574" "YOR212W"
"A_06_P5867" "YNL096C"
"A_06_P3997" "YIR020W-A"
"A_06_P3412" "YGR191W"
"A_06_P2021" "YDR034W-B"
"A_06_P5821" "YNL050C"
"A_06_P2812" "YER180C"
"A_06_P6729" "YOR365C"
"A_06_P2094" "YDR106W"
"A_06_P7095" "YPR049C"
"A_06_P1898" "YDL164C"
"A_06_P3910" "YIL111W"
"A_06_P1352" "YBR101C"
"A_06_P5318" "YML028W"
"A_06_P3764" "YHR186C"
"A_06_P1429" "YBR176W"
"A_06_P6439" "YOR077W"
"A_06_P4320" "YJR077C"
"A_06_P5930" "YNL159C"
"A_06_P1155" "YBL026W"
"A_06_P1991" "YDR006C"
"A_06_P4867" "YLR055C"
"A_06_P4917" "YLR104W"
"A_06_P5504" "YMR076C"
"A_06_P6173" "YNR060W"
"A_06_P2598" "YEL057C"
"A_06_P4828" "YLR016C"
"A_06_P5456" "YMR028W"
"A_06_P2116" "YDR128W"
"A_06_P3204" "YGL248W"
"A_06_P5871" "YNL100W"
"A_06_P4876" "YLR064W"
"A_06_P4968" "YLR154C"
"A_06_P3368" "YGR147C"
"A_06_P1669" "YCR043C"
"A_06_P2445" "YDR452W"
"A_06_P3837" "YIL037C"
"A_06_P1920" "YDL185W"
"A_06_P4417" "YKL010C"
"A_06_P7091" "YPR045C"
"A_06_P3034" "YGL079W"
"A_06_P6650" "YOR289W"
"A_06_P2291" "YDR302W"
"A_06_P5103" "YLR287C-A"
"A_06_P5143" "YLR326W"
"A_06_P3521" "YHL003C"
"A_06_P6959" "YPL199C"
"A_06_P6665" "YOR303W"
"A_06_P1977" "YDL241W"
"A_06_P4162" "YJL141C"
"A_06_P1116" "YAR047C"
"A_06_P1654" "YCR028C-A"
"A_06_P6982" "YPL222W"
"A_06_P5494" "YMR067C"
"A_06_P1443" "YBR190W"
"A_06_P1091" "YAL065C"
"A_06_P5163" "YLR346C"
"A_06_P1020" "Q0250"
"A_06_P1776" "YDL047W"
"A_06_P1813" "YDL084W"
"A_06_P5690" "YMR251W-A"
"A_06_P4362" "YJR119C"
"A_06_P4975" "YLR161W"
"A_06_P4215" "YJL193W"
"A_06_P6113" "YNR002C"
"A_06_P5395" "YML102W"
"A_06_P2526" "YDR532C"
"A_06_P3183" "YGL227W"
"A_06_P1932" "YDL197C"
"A_06_P5136" "YLR319C"
"A_06_P3670" "YHR095W"
"A_06_P4518" "YKL106W"
"A_06_P7088" "YPR042C"
"A_06_P6563" "YOR201C"
"A_06_P6869" "YPL110C"
"A_06_P3493" "YGR271W"
"A_06_P4965" "YLR151C"
"A_06_P1048" "YAL026C"
"A_06_P1840" "YDL110C"
"A_06_P4637" "YKL225W"
"A_06_P1881" "YDL148C"
"A_06_P3951" "YIL152W"
"A_06_P1540" "YBR286W"
"A_06_P3692" "YHR117W"
"A_06_P3142" "YGL187C"
"A_06_P2300" "YDR311W"
"A_06_P4699" "YKR061W"
"A_06_P1099" "YAR007C"
"A_06_P1103" "YAR018C"
"A_06_P5016" "YLR202C"
"A_06_P1903" "YDL169C"
"A_06_P5540" "YMR111C"
"A_06_P6195" "YOL005C"
"A_06_P2204" "YDR215C"
"A_06_P4601" "YKL188C"
"A_06_P2590" "YEL049W"
"A_06_P5903" "YNL132W"
"A_06_P2919" "YFR024C-A"
"A_06_P5834" "YNL064C"
"A_06_P3691" "YHR116W"
"A_06_P1964" "YDL229W"
"A_06_P5734" "YMR294W"
"A_06_P1736" "YDL008W"
"A_06_P5015" "YLR201C"
"A_06_P1673" "YCR047C"
"A_06_P5672" "YMR233W"
"A_06_P1972" "YDL237W"
"A_06_P4141" "YJL121C"
"A_06_P4069" "YJL049W"
"A_06_P1015" "Q0120"
"A_06_P6957" "YPL197C"
"A_06_P4589" "YKL176C"
"A_06_P2032" "YDR045C"
"A_06_P1366" "YBR114W"
"A_06_P2072" "YDR084C"
"A_06_P3502" "YGR280C"
"A_06_P5458" "YMR030W"
"A_06_P5471" "YMR042W"
"A_06_P5465" "YMR036C"
"A_06_P3864" "YIL064W"
"A_06_P2668" "YER043C"
"A_06_P3833" "YIL033C"
"A_06_P3885" "YIL086C"
"A_06_P3750" "YHR172W"
"A_06_P5849" "YNL078W"
"A_06_P5429" "YMR002W"
"A_06_P1234" "YBL101C"
"A_06_P1434" "YBR181C"
"A_06_P3993" "YIR017C"
"A_06_P5102" "YLR287C"
"A_06_P5884" "YNL113W"
"A_06_P6484" "YOR122C"
"A_06_P3913" "YIL114C"
"A_06_P1251" "YBR004C"
"A_06_P6335" "YOL142W"
"A_06_P6125" "YNR014W"
"A_06_P2196" "YDR207C"
"A_06_P6826" "YPL067C"
"A_06_P1607" "YCL056C"
"A_06_P3590" "YHR020W"
"A_06_P2547" "YEL008W"
"A_06_P3418" "YGR197C"
"A_06_P1451" "YBR198C"
"A_06_P4409" "YKL003C"
"A_06_P4884" "YLR072W"
"A_06_P4694" "YKR056W"
"A_06_P4653" "YKR016W"
"A_06_P1734" "YDL006W"
"A_06_P4624" "YKL212W"
"A_06_P4925" "YLR112W"
"A_06_P2132" "YDR144C"
"A_06_P6171" "YNR058W"
"A_06_P6615" "YOR254C"
"A_06_P4484" "YKL074C"
"A_06_P4025" "YJL004C"
"A_06_P2216" "YDR227W"
"A_06_P2045" "YDR058C"
"A_06_P1708" "YCR088W"
"A_06_P2100" "YDR112W"
"A_06_P3445" "YGR224W"
"A_06_P6748" "YOR384W"
"A_06_P4049" "YJL028W"
"A_06_P1208" "YBL076C"
"A_06_P5125" "YLR309C"
"A_06_P3477" "YGR256W"
"A_06_P1160" "YBL030C"
"A_06_P2261" "YDR272W"
"A_06_P1656" "YCR031C"
"A_06_P4368" "YJR125C"
"A_06_P3119" "YGL164C"
"A_06_P4532" "YKL120W"
"A_06_P2976" "YGL021W"
"A_06_P6820" "YPL061W"
"A_06_P1324" "YBR076W"
"A_06_P3501" "YGR279C"
"A_06_P3478" "YGR257C"
"A_06_P3114" "YGL159W"
"A_06_P4198" "YJL176C"
"A_06_P3421" "YGR200C"
"A_06_P1291" "YBR044C"
"A_06_P3725" "YHR147C"
"A_06_P6041" "YNL269W"
"A_06_P4947" "YLR134W"
"A_06_P3547" "YHL029C"
"A_06_P5513" "YMR085W"
"A_06_P7229" "YPR181C"
"A_06_P6472" "YOR110W"
"A_06_P3356" "YGR135W"
"A_06_P4799" "YLL054C"
"A_06_P1297" "YBR050C"
"A_06_P5151" "YLR334C"
"A_06_P3706" "YHR131C"
"A_06_P2293" "YDR304C"
"A_06_P6429" "YOR067C"
"A_06_P6420" "YOR058C"
"A_06_P6377" "YOR015W"
"A_06_P6693" "YOR329C"
"A_06_P4642" "YKR005C"
"A_06_P3499" "YGR277C"
"A_06_P6233" "YOL042W"
"A_06_P3954" "YIL155C"
"A_06_P3249" "YGR029W"
"A_06_P5699" "YMR260C"
"A_06_P1824" "YDL094C"
"A_06_P2109" "YDR121W"
"A_06_P3479" "YGR258C"
"A_06_P2319" "YDR328C"
"A_06_P3628" "YHR055C"
"A_06_P5154" "YLR337C"
"A_06_P4588" "YKL175W"
"A_06_P4871" "YLR059C"
"A_06_P2210" "YDR221W"
"A_06_P3269" "YGR049W"
"A_06_P2675" "YER048W-A"
"A_06_P5745" "YMR304C-A"
"A_06_P3326" "YGR106C"
"A_06_P2253" "YDR264C"
"A_06_P4982" "YLR168C"
"A_06_P2617" "YEL075C"
"A_06_P1522" "YBR268W"
"A_06_P1336" "YBR086C"
"A_06_P4931" "YLR118C"
"A_06_P5905" "YNL134C"
"A_06_P1170" "YBL040C"
"A_06_P1836" "YDL106C"
"A_06_P5816" "YNL045W"
"A_06_P6002" "YNL230C"
"A_06_P2078" "YDR090C"
"A_06_P3272" "YGR052W"
"A_06_P4548" "YKL136W"
"A_06_P6054" "YNL282W"
"A_06_P2086" "YDR098C"
"A_06_P1921" "YDL186W"
"A_06_P7040" "YPL279C"
"A_06_P3911" "YIL112W"
"A_06_P2171" "YDR182W"
"A_06_P1766" "YDL039C"
"A_06_P4957" "YLR144C"
"A_06_P3763" "YHR185C"
"A_06_P3278" "YGR058W"
"A_06_P2741" "YER109C"
"A_06_P4684" "YKR046C"
"A_06_P5717" "YMR278W"
"A_06_P5306" "YML016C"
"A_06_P1883" "YDL150W"
"A_06_P2820" "A_06_P2820"
"A_06_P2725" "YER093C"
"A_06_P6960" "YPL200W"
"A_06_P1030" "YAL008W"
"A_06_P7231" "YPR183W"
"A_06_P1171" "YBL041W"
"A_06_P5162" "YLR345W"
"A_06_P5196" "YLR378C"
"A_06_P1453" "YBR200W"
"A_06_P5128" "YLR312C"
"A_06_P3899" "YIL100W"
"A_06_P3454" "YGR233C"
"A_06_P4769" "YLL024C"
"A_06_P1550" "YBR296C"
"A_06_P2095" "YDR107C"
"A_06_P3987" "YIR011C"
"A_06_P6620" "YOR259C"
"A_06_P4056" "YJL035C"
"A_06_P1446" "YBR193C"
"A_06_P1044" "YAL022C"
"A_06_P2352" "YDR361C"
"A_06_P3484" "YGR263C"
"A_06_P6169" "YNR056C"
"A_06_P6933" "YPL174C"
"A_06_P6811" "YPL052W"
"A_06_P1236" "YBL103C"
"A_06_P4554" "YKL142W"
"A_06_P1167" "YBL037W"
"A_06_P5980" "YNL208W"
"A_06_P3687" "YHR112C"
"A_06_P3448" "YGR227W"
"A_06_P5844" "YNL073W"
"A_06_P2857" "YFL031W"
"A_06_P2587" "YEL046C"
"A_06_P6396" "YOR034C"
"A_06_P6854" "YPL095C"
"A_06_P2868" "YFL041W"
"A_06_P1420" "YBR167C"
"A_06_P4169" "YJL148W"
"A_06_P7084" "YPR038W"
"A_06_P5860" "YNL089C"
"A_06_P6237" "YOL046C"
"A_06_P1869" "YDL136W"
"A_06_P6185" "YNR072W"
"A_06_P3466" "YGR245C"
"A_06_P5160" "YLR343W"
"A_06_P2610" "NM_001270743"
"A_06_P1408" "YBR156C"
"A_06_P4461" "YKL052C"
"A_06_P1530" "YBR276C"
"A_06_P4478" "YKL068W"
"A_06_P1100" "YAR008W"
"A_06_P3736" "YHR158C"
"A_06_P1137" "YBL008W"
"A_06_P5158" "YLR341W"
"A_06_P1120" "YHR212W-A"
"A_06_P4046" "YJL025W"
"A_06_P5721" "YMR282C"
"A_06_P4312" "YJR069C"
"A_06_P2400" "YDR407C"
"A_06_P5797" "YNL026W"
"A_06_P4845" "YLR033W"
"A_06_P2569" "YEL028W"
"A_06_P6074" "YNL302C"
"A_06_P5186" "YLR368W"
"A_06_P6971" "YPL211W"
"A_06_P5413" "YML119W"
"A_06_P6940" "YPL181W"
"A_06_P4742" "YKR104W"
"A_06_P6659" "YOR298C-A"
"A_06_P6758" "YOR394W"
"A_06_P5263" "YLR444C"
"A_06_P2450" "YDR457W"
"A_06_P1821" "YDL091C"
"A_06_P3575" "YHR005C-A"
"A_06_P5270" "YLR451W"
"A_06_P1067" "YAL043C"
"A_06_P3791" "YHR213W"
"A_06_P1846" "YDL115C"
"A_06_P2493" "YDR500C"
"A_06_P1868" "YDL135C"
"A_06_P2630" "YER008C"
"A_06_P3424" "YGR203W"
"A_06_P1636" "YCR015C"
"A_06_P6461" "YOR099W"
"A_06_P5288" "YML002W"
"A_06_P1392" "YBR140C"
"A_06_P2457" "YDR464W"
"A_06_P1021" "Q0255"
"A_06_P4942" "YLR129W"
"A_06_P6885" "YPL126W"
"A_06_P3897" "YIL098C"
"A_06_P4488" "YKL078W"
"A_06_P1492" "YBR238C"
"A_06_P3124" "YGL169W"
"A_06_P1168" "YBL038W"
"A_06_P5012" "YLR198C"
"A_06_P3222" "YGR002C"
"A_06_P3436" "YGR215W"
"A_06_P4815" "YLR003C"
"A_06_P2853" "YFL027C"
"A_06_P6393" "YOR031W"
"A_06_P5977" "YNL205C"
"A_06_P6992" "YPL232W"
"A_06_P5968" "YNL196C"
"A_06_P1633" "YCR012W"
"A_06_P2193" "YDR204W"
"A_06_P4416" "YKL009W"
"A_06_P6086" "YNL314W"
"A_06_P1605" "YCL054W"
"A_06_P6362" "YOR002W"
"A_06_P2557" "YEL017W"
"A_06_P6630" "YOR269W"
"A_06_P6549" "YOR187W"
"A_06_P4094" "YJL072C"
"A_06_P3414" "YGR193C"
"A_06_P6123" "YNR012W"
"A_06_P6241" "YOL050C"
"A_06_P5198" "YLR380W"
"A_06_P6599" "YOR237W"
"A_06_P7172" "YPR125W"
"A_06_P4306" "YJR063W"
"A_06_P5841" "YNL070W"
"A_06_P4060" "YJL039C"
"A_06_P3354" "YGR133W"
"A_06_P5603" "YMR168C"
"A_06_P6531" "YOR169C"
"A_06_P4826" "YLR014C"
"A_06_P3600" "YHR029C"
"A_06_P1169" "YBL039C"
"A_06_P1851" "YDL120W"
"A_06_P6660" "YOR298W"
"A_06_P4196" "YJL174W"
"A_06_P6668" "YOR305W"
"A_06_P3410" "YGR189C"
"A_06_P2824" "YFL001W"
"A_06_P1713" "YCR093W"
"A_06_P4973" "YLR159W"
"A_06_P4466" "YKL056C"
"A_06_P5009" "YLR195C"
"A_06_P3827" "YIL027C"
"A_06_P5732" "YMR292W"
"A_06_P7217" "YPR169W"
"A_06_P5031" "YLR217W"
"A_06_P4784" "YLL039C"
"A_06_P3190" "YGL234W"
"A_06_P2671" "YER045C"
"A_06_P2908" "YFR013W"
"A_06_P4226" "YJL204C"
"A_06_P1664" "YCR038W-A"
"A_06_P1158" "YBL029C-A"
"A_06_P5448" "YMR020W"
"A_06_P3441" "YGR220C"
"A_06_P6352" "YOL159C"
"A_06_P6392" "YOR030W"
"A_06_P5350" "YML061C"
"A_06_P5944" "YNL172W"
"A_06_P4383" "YJR139C"
"A_06_P1891" "YDL158C"
"A_06_P1490" "YBR236C"
"A_06_P2255" "YDR266C"
"A_06_P1621" "YCL076W"
"A_06_P4406" "YNR077C"
"A_06_P6477" "YOR115C"
"A_06_P2266" "YDR277C"
"A_06_P6597" "YOR235W"
"A_06_P5746" "YMR304W"
"A_06_P3383" "YGR162W"
"A_06_P2441" "YDR448W"
"A_06_P6796" "YPL037C"
"A_06_P4639" "YKR002W"
"A_06_P3809" "YIL010W"
"A_06_P1517" "YBR263W"
"A_06_P6027" "YNL255C"
"A_06_P5588" "YMR155W"
"A_06_P6206" "YOL015W"
"A_06_P1712" "YCR092C"
"A_06_P6016" "YNL244C"
"A_06_P1293" "YBR046C"
"A_06_P2764" "YER131W"
"A_06_P2561" "YEL020W-A"
"A_06_P2360" "YDR368W"
"A_06_P5530" "YMR101C"
"A_06_P2833" "YFL010C"
"A_06_P2829" "YFL007W"
"A_06_P7197" "YPR149W"
"A_06_P3758" "YHR180W"
"A_06_P1113" "YAR035W"
"A_06_P5252" "YLR434C"
"A_06_P1744" "YDL016C"
"A_06_P4878" "YLR066W"
"A_06_P4955" "YLR142W"
"A_06_P3681" "YHR106W"
"A_06_P6612" "YOR251C"
"A_06_P3139" "YGL184C"
"A_06_P2254" "YDR265W"
"A_06_P3666" "YHR091C"
"A_06_P4126" "YJL104W"
"A_06_P2313" "YDR322W"
"A_06_P1316" "YBR068C"
"A_06_P1591" "YCL039W"
"A_06_P6261" "YOL069W"
"A_06_P1690" "YCR068W"
"A_06_P3953" "YIL154C"
"A_06_P3456" "YGR235C"
"A_06_P3050" "YGL095C"
"A_06_P2819" "YER187W"
"A_06_P5043" "YLR229C"
"A_06_P2546" "YEL007W"
"A_06_P6910" "YPL151C"
"A_06_P3162" "YGL207W"
"A_06_P4924" "YLR111W"
"A_06_P6775" "YPL016W"
"A_06_P1716" "YCR096C"
"A_06_P2264" "YDR275W"
"A_06_P5694" "YMR255W"
"A_06_P5226" "YLR408C"
"A_06_P6141" "YNR030W"
"A_06_P4403" "YJR159W"
"A_06_P2667" "YER042W"
"A_06_P1425" "YBR172C"
"A_06_P5076" "YLR262C"
"A_06_P4710" "YKR072C"
"A_06_P6732" "YOR368W"
"A_06_P4619" "YKL207W"
"A_06_P2704" "YER073W"
"A_06_P6843" "YPL084W"
"A_06_P3088" "YGL133W"
"A_06_P3792" "YHR214W"
"A_06_P3087" "YGL132W"
"A_06_P1804" "YDL075W"
"A_06_P1129" "YAR075W"
"A_06_P5314" "YML024W"
"A_06_P2512" "YDR519W"
"A_06_P3677" "YHR102W"
"A_06_P2227" "YDR238C"
"A_06_P1936" "YDL201W"
"A_06_P6295" "YOL102C"
"A_06_P2624" "YER003C"
"A_06_P5950" "YNL178W"
"A_06_P6671" "YOR308C"
"A_06_P6057" "YNL285W"
"A_06_P3380" "YGR159C"
"A_06_P2470" "YDR477W"
"A_06_P2429" "YDR436W"
"A_06_P1829" "YDL099W"
"A_06_P4031" "YJL010C"
"A_06_P2053" "YDR066C"
"A_06_P1254" "YBR007C"
"A_06_P5472" "YMR043W"
"A_06_P5274" "YLR455W"
"A_06_P1207" "YBL075C"
"A_06_P4235" "YJL213W"
"A_06_P4610" "YKL197C"
"A_06_P4147" "YJL127C"
"A_06_P3817" "YIL017C"
"A_06_P5574" "YMR142C"
"A_06_P6189" "YNR076W"
"A_06_P3551" "YHL033C"
"A_06_P5665" "YMR226C"
"A_06_P3218" "YGL261C"
"A_06_P4155" "YJL134W"
"A_06_P2469" "YDR476C"
"A_06_P5304" "YML014W"
"A_06_P1479" "YBR226C"
"A_06_P3285" "YGR065C"
"A_06_P4674" "YKR036C"
"A_06_P6205" "YOL014W"
"A_06_P4744" "YKR106W"
"A_06_P5281" "YLR462W"
"A_06_P4933" "YLR120C"
"A_06_P4671" "YKR034W"
"A_06_P1245" "YBL111C"
"A_06_P2785" "YER152C"
"A_06_P5137" "YLR320W"
"A_06_P1946" "YDL211C"
"A_06_P3738" "YHR160C"
"A_06_P2923" "YFR027W"
"A_06_P6282" "YOL089C"
"A_06_P3686" "YHR111W"
"A_06_P1097" "YAR002W"
"A_06_P1047" "YAL025C"
"A_06_P6304" "YOL111C"
"A_06_P6430" "YOR068C"
"A_06_P1750" "YDL022W"
"A_06_P2661" "YER037W"
"A_06_P3100" "YGL145W"
"A_06_P5620" "YMR183C"
"A_06_P1349" "YBR098W"
"A_06_P1548" "YBR294W"
"A_06_P2364" "YDR372C"
"A_06_P1428" "YBR175W"
"A_06_P5759" "NM_001270757"
"A_06_P1731" "YDL003W"
"A_06_P1340" "YBR089W"
"A_06_P1369" "YBR117C"
"A_06_P6217" "YOL026C"
"A_06_P5543" "YMR114C"
"A_06_P4717" "YKR079C"
"A_06_P4846" "YLR034C"
"A_06_P1667" "YCR041W"
"A_06_P6363" "YOR003W"
"A_06_P1553" "YBR299W"
"A_06_P5026" "YLR212C"
"A_06_P4397" "YJR153W"
"A_06_P6634" "YOR273C"
"A_06_P4551" "YKL139W"
"A_06_P5078" "YLR263W"
"A_06_P3935" "YIL136W"
"A_06_P2195" "YDR206W"
"A_06_P2743" "YER111C"
"A_06_P6851" "YPL092W"
"A_06_P3743" "YHR165C"
"A_06_P7223" "YPR175W"
"A_06_P1412" "YBR160W"
"A_06_P1503" "YBR249C"
"A_06_P4511" "YKL100C"
"A_06_P4888" "YLR076C"
"A_06_P2859" "YFL033C"
"A_06_P5323" "YML034W"
"A_06_P5172" "YLR355C"
"A_06_P2076" "YDR088C"
"A_06_P5624" "YMR187C"
"A_06_P2716" "YER085C"
"A_06_P6049" "YNL277W"
"A_06_P2022" "YDR035W"
"A_06_P2323" "YDR332W"
"A_06_P2012" "YDR027C"
"A_06_P2142" "YDR154C"
"A_06_P6137" "YNR026C"
"A_06_P5811" "YNL040W"
"A_06_P6413" "YOR051C"
"A_06_P1940" "YDL205C"
"A_06_P2783" "YER150W"
"A_06_P5582" "YMR150C"
"A_06_P6976" "YPL216W"
"A_06_P6008" "YNL236W"
"A_06_P1989" "YDR004W"
"A_06_P3049" "YGL094C"
"A_06_P3781" "YHR203C"
"A_06_P6432" "YOR070C"
"A_06_P6248" "YOL056W"
"A_06_P2883" "YFL057C"
"A_06_P3076" "YGL121C"
"A_06_P5339" "YML052W"
"A_06_P6013" "YNL241C"
"A_06_P3613" "YHR041C"
"A_06_P4899" "YLR087C"
"A_06_P1652" "YCR027C"
"A_06_P4219" "YJL197W"
"A_06_P6852" "YPL093W"
"A_06_P5492" "YMR065W"
"A_06_P1637" "YCR016W"
"A_06_P4092" "YJL070C"
"A_06_P5972" "YNL200C"
"A_06_P6666" "YOR304C-A"
"A_06_P5246" "YLR428C"
"A_06_P6609" "YOR248W"
"A_06_P3601" "YHR030C"
"A_06_P4525" "YKL113C"
"A_06_P3086" "YGL131C"
"A_06_P3784" "YHR206W"
"A_06_P3157" "YGL202W"
"A_06_P4026" "YJL005W"
"A_06_P6571" "YOR209C"
"A_06_P3126" "YGL171W"
"A_06_P4919" "YLR106C"
"A_06_P1993" "YDR008C"
"A_06_P5839" "YNL068C"
"A_06_P6224" "YOL033W"
"A_06_P3865" "YIL065C"
"A_06_P3075" "YGL120C"
"A_06_P1029" "YAL007C"
"A_06_P3189" "YGL233W"
"A_06_P5828" "YNL057W"
"A_06_P3753" "YHR175W"
"A_06_P1333" "YBR084W"
"A_06_P4521" "YKL109W"
"A_06_P5753" "YMR310C"
"A_06_P6184" "YNR071C"
"A_06_P4641" "YKR004C"
"A_06_P6535" "YOR173W"
"A_06_P6916" "YPL157W"
"A_06_P7221" "YPR173C"
"A_06_P2011" "YDR026C"
"A_06_P3491" "YGR270W"
"A_06_P2953" "YFR055W"
"A_06_P6470" "YOR108W"
"A_06_P4595" "YKL182W"
"A_06_P2571" "YEL030W"
"A_06_P3314" "YGR094W"
"A_06_P2813" "YER181C"
"A_06_P2837" "YFL013C"
"A_06_P3868" "YIL068C"
"A_06_P6400" "YOR038C"
"A_06_P4117" "YJL095W"
"A_06_P3311" "YGR091W"
"A_06_P6530" "YOR168W"
"A_06_P2717" "YER086W"
"A_06_P3651" "YHR077C"
"A_06_P6491" "YOR129C"
"A_06_P4740" "YKR102W"
"A_06_P3770" "YHR192W"
"A_06_P2787" "YER154W"
"A_06_P1767" "YDL039C"
"A_06_P2918" "YFR023W"
"A_06_P5363" "YML074C"
"A_06_P2184" "YDR195W"
"A_06_P1610" "YCL058C"
"A_06_P2935" "YFR037C"
"A_06_P5391" "YML100W"
"A_06_P5330" "YML042W"
"A_06_P4043" "YJL022W"
"A_06_P3595" "YHR024C"
"A_06_P4231" "YJL209W"
"A_06_P2335" "YDR344C"
"A_06_P7116" "YPR070W"
"A_06_P6542" "YOR180C"
"A_06_P1378" "YBR126C"
"A_06_P2288" "YDR299W"
"A_06_P4514" "YKL103C"
"A_06_P5776" "YNL005C"
"A_06_P2805" "YER173W"
"A_06_P2049" "YDR062W"
"A_06_P3033" "YGL078C"
"A_06_P2485" "YDR492W"
"A_06_P4371" "YJR128W"
"A_06_P6700" "YOR336W"
"A_06_P3562" "YHL044W"
"A_06_P1064" "YAL040C"
"A_06_P2428" "YDR435C"
"A_06_P2146" "YDR158W"
"A_06_P6866" "YPL107W"
"A_06_P3457" "TC21215"
"A_06_P1182" "YBL052C"
"A_06_P1947" "YDL212W"
"A_06_P3727" "YHR149C"
"A_06_P6802" "YPL043W"
"A_06_P1210" "YBL078C"
"A_06_P4457" "YKL048C"
"A_06_P1320" "YBR072W"
"A_06_P2037" "YDR050C"
"A_06_P1545" "YBR291C"
"A_06_P1484" "YBR231C"
"A_06_P3079" "YGL124C"
"A_06_P1041" "YAL019W"
"A_06_P1617" "YCL067C"
"A_06_P4881" "YLR069C"
"A_06_P6209" "YOL018C"
"A_06_P4953" "YLR141W"
"A_06_P2118" "YDR130C"
"A_06_P2285" "YDR296W"
"A_06_P5460" "YMR031W-A"
"A_06_P3214" "YGL258W"
"A_06_P2825" "YFL002C"
"A_06_P3682" "YHR107C"
"A_06_P4741" "YKR103W"
"A_06_P2574" "YEL033W"
"A_06_P6844" "YPL085W"
"A_06_P4113" "YJL091C"
"A_06_P7111" "YPR065W"
"A_06_P1315" "YBR067C"
"A_06_P6007" "YNL235C"
"A_06_P4498" "YKL088W"
"A_06_P6738" "YOR374W"
"A_06_P6850" "YPL091W"
"A_06_P3111" "YGL156W"
"A_06_P2629" "YER007W"
"A_06_P5995" "YNL223W"
"A_06_P1432" "YBR179C"
"A_06_P7134" "YPR087W"
"A_06_P5459" "YMR031C"
"A_06_P6294" "YOL101C"
"A_06_P5792" "YNL021W"
"A_06_P4522" "YKL110C"
"A_06_P6737" "YOR373W"
"A_06_P4541" "YKL129C"
"A_06_P3194" "YGL238W"
"A_06_P4939" "YLR126C"
"A_06_P6733" "YOR369C"
"A_06_P2580" "YEL039C"
"A_06_P2135" "YDR147W"
"A_06_P1777" "YDL048C"
"A_06_P2251" "YDR262W"
"A_06_P4390" "NM_001270754"
"A_06_P2952" "YFR054C"
"A_06_P6906" "YPL147W"
"A_06_P3336" "YGR116W"
"A_06_P2657" "YER033C"
"A_06_P6399" "YOR037W"
"A_06_P3922" "YIL123W"
"A_06_P5387" "YML096W"
"A_06_P2025" "YDR038C"
"A_06_P5215" "YLR397C"
"A_06_P1627" "YCR006C"
"A_06_P5430" "YMR003W"
"A_06_P4794" "YLL049W"
"A_06_P4299" "YJR056C"
"A_06_P3608" "YHR037W"
"A_06_P1906" "YDL172C"
"A_06_P5764" "YMR319C"
"A_06_P4587" "YKL174C"
"A_06_P5875" "YNL104C"
"A_06_P3473" "YGR252W"
"A_06_P6618" "YOR257W"
"A_06_P2112" "YDR124W"
"A_06_P4288" "YJR045C"
"A_06_P5155" "YLR338W"
"A_06_P1172" "YBL042C"
"A_06_P1990" "YDR005C"
"A_06_P3136" "YGL181W"
"A_06_P5634" "YMR195W"
"A_06_P3533" "YHL015W"
"A_06_P3852" "YIL052C"
"A_06_P2648" "YER024W"
"A_06_P6958" "YPL198W"
"A_06_P2854" "YFL028C"
"A_06_P4221" "YJL199C"
"A_06_P5378" "YML088W"
"A_06_P2396" "YDR403W"
"A_06_P3130" "YGL175C"
"A_06_P6256" "YOL064C"
"A_06_P1007" "Q0065"
"A_06_P3309" "YGR089W"
"A_06_P6767" "YPL008W"
"A_06_P2003" "YDR018C"
"A_06_P5261" "YLR442C"
"A_06_P1314" "YBR066C"
"A_06_P6875" "YPL116W"
"A_06_P5661" "YMR222C"
"A_06_P4571" "YKL160W"
"A_06_P4436" "YKL028W"
"A_06_P1970" "YDL235C"
"A_06_P6800" "YPL041C"
"A_06_P4374" "YJR131W"
"A_06_P2061" "YDR074W"
"A_06_P7004" "YPL244C"
"A_06_P2798" "YER166W"
"A_06_P1353" "YBR102C"
"A_06_P1965" "YDL230W"
"A_06_P6495" "YOR133W"
"A_06_P2744" "YER112W"
"A_06_P6585" "YOR223W"
"A_06_P3684" "YHR109W"
